type,created_at,updated_at,token_id,collection_addr,user_addr,in_settlement,src,image_data,external_url,description,name,traits,raw_traits,background_color,animation_url,youtube_url,kind,last_trade_price,likes_count,price,bid,accepting_counters,listing_time,slug,burned,rarity
Item,2022-01-17 09:57:53+00:00,2022-01-17 15:32:22+00:00,4414,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1v9zl2km7dqjnty67d80y0u7njygxzt0atfp0un,True,https://cloudflare-ipfs.com/ipfs/QmUpZqiqRMcwidAoDfe5b7AFtqYXpxBqWnjxJExqp1dhw3,,,"Terrans Faction Talisman of the Levana Dragons adventure, Premier Role.",Talisman: Terrans Faction - Premier Role,"{'Role': 'Premier', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '6905', 'Issue Date': '2472-01-17'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Premier', 'trait_type': 'Role'}, {'value': '6905', 'trait_type': 'Dragon ID'}, {'value': '2472-01-17', 'trait_type': 'Issue Date'}]",,,,image,22000000.0,,85000000.0,,True,1643150443.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4414,False,75.9880674234125
Item,2022-01-12 19:23:01+00:00,2022-01-17 15:32:22+00:00,1506,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1847592t8kckwczjq3c9h54jaqa8fjvcxk7j8y5,True,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '2027', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '2027', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,1600000.0,1100000.0,True,1643149817.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_1506,False,7.488179706445264
Item,2022-01-19 21:39:38+00:00,2022-01-19 21:39:38+00:00,4733,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1847592t8kckwczjq3c9h54jaqa8fjvcxk7j8y5,True,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '6405', 'Issue Date': '2472-01-19'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '6405', 'trait_type': 'Dragon ID'}, {'value': '2472-01-19', 'trait_type': 'Issue Date'}]",,,,image,,,1300000.0,1000000.0,True,1643149638.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4733,False,
Item,2022-01-18 16:40:02+00:00,2022-01-18 16:40:02+00:00,4594,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1tanwwa7msweumq5lnp6s304eykfft0d6tdfm7c,True,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '5872', 'Issue Date': '2472-01-18'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '5872', 'trait_type': 'Dragon ID'}, {'value': '2472-01-18', 'trait_type': 'Issue Date'}]",,,,image,,,5400000.0,4000000.0,True,1643149249.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4594,False,
Item,2022-01-13 16:22:18+00:00,2022-01-17 15:32:22+00:00,3127,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1v9zl2km7dqjnty67d80y0u7njygxzt0atfp0un,True,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '8318', 'Issue Date': '2472-01-13'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '8318', 'trait_type': 'Dragon ID'}, {'value': '2472-01-13', 'trait_type': 'Issue Date'}]",,,,image,,,4950000.0,,False,1643147071.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_3127,False,10.676891842705114
Item,2022-01-12 13:30:30+00:00,2022-01-17 15:32:22+00:00,414,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1c8wxaznskk2nqzau0ydaw3w40p2ke7tyrngdvp,True,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '6268', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '6268', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,1000000.0,,1500000.0,1120000.0,True,1643139975.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_414,False,6.948777392052946
Item,2022-01-12 23:01:36+00:00,2022-01-17 15:32:22+00:00,2024,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1sm6qtfynkj5rwt22s4aftyx5j7mt2sxk2zusln,True,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '4167', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '4167', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,6000000.0,4000000.0,True,1643138928.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_2024,False,10.751944536541677
Item,2022-01-18 03:43:55+00:00,2022-01-18 03:43:55+00:00,4523,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1y2vz0vp6605l0vmx306ce9qr7qjx7xzmnwqaud,True,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '6518', 'Issue Date': '2472-01-18'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '6518', 'trait_type': 'Dragon ID'}, {'value': '2472-01-18', 'trait_type': 'Issue Date'}]",,,,image,,,3500000.0,,False,1643137349.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4523,False,
Item,2022-01-21 20:06:52+00:00,2022-01-21 20:06:52+00:00,4885,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1j53k3hgn3u57lswegkdk8fe5we8gztdpvf4tyh,True,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '7053', 'Issue Date': '2472-01-21'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '7053', 'trait_type': 'Dragon ID'}, {'value': '2472-01-21', 'trait_type': 'Issue Date'}]",,,,image,2250000.0,,3700000.0,,False,1643135197.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4885,False,
Item,2022-01-12 12:11:22+00:00,2022-01-17 15:32:22+00:00,26,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1paetxgszz48vmksdly6cqy9yd7s04z7mlw2uev,True,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '5851', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '5851', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,5500000.0,4000000.0,True,1643133570.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_26,False,10.751944536541677
Item,2022-01-13 16:30:31+00:00,2022-01-17 15:32:22+00:00,3131,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1vd4flq8fn5j7wfadsae7ygtxmrll6rky72hjrr,True,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '1081', 'Issue Date': '2472-01-13'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '1081', 'trait_type': 'Dragon ID'}, {'value': '2472-01-13', 'trait_type': 'Issue Date'}]",,,,image,,,3850000.0,,True,1643132840.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_3131,False,10.676891842705114
Item,2022-01-13 16:34:51+00:00,2022-01-17 15:32:22+00:00,3139,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1vd4flq8fn5j7wfadsae7ygtxmrll6rky72hjrr,True,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '4806', 'Issue Date': '2472-01-13'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '4806', 'trait_type': 'Dragon ID'}, {'value': '2472-01-13', 'trait_type': 'Issue Date'}]",,,,image,,,3800000.0,,True,1643132801.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_3139,False,10.676891842705114
Item,2022-01-22 15:24:42+00:00,2022-01-22 15:24:42+00:00,4910,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1wqfxpzm508ejuv5a20zv4xa4pqzz48k3guujhp,True,https://cloudflare-ipfs.com/ipfs/QmNRKNhNfZec1vX7H5FRzECf6m2UqA6B5YxKmuzAvre86G,,,"Council Faction Talisman of the Levana Dragons adventure, Premier Role.",Talisman: Council Faction - Premier Role,"{'Role': 'Premier', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '5111', 'Issue Date': '2472-01-22'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Premier', 'trait_type': 'Role'}, {'value': '5111', 'trait_type': 'Dragon ID'}, {'value': '2472-01-22', 'trait_type': 'Issue Date'}]",,,,image,,,299000000.0,,True,1643130159.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4910,False,
Item,2022-01-12 17:02:11+00:00,2022-01-17 15:32:22+00:00,749,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1paetxgszz48vmksdly6cqy9yd7s04z7mlw2uev,True,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '8803', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '8803', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,1250000.0,,,,,1643124700.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_749,False,7.488179706445264
Item,2022-01-12 19:35:46+00:00,2022-01-17 15:32:22+00:00,1554,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra16n3hn7r2ucy8e80u6wxtmhjll6hmeh8xgfg76y,True,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '7843', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '7843', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,1700000.0000000002,,1300000.0,,False,1643124425.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_1554,False,7.488179706445264
Item,2022-01-12 22:07:26+00:00,2022-01-17 15:32:22+00:00,1936,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra17a3stn64h336eta4kshuzfw5nkatkgfswrv6aq,True,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '6925', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '6925', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,1700000.0,1000000.0,True,1643124266.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_1936,False,7.488179706445264
Item,2022-01-22 12:42:15+00:00,2022-01-22 12:42:15+00:00,4907,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra15n8ccfnttvupf6uldna0x5vwmfd85shm4qc3xm,False,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '5216', 'Issue Date': '2472-01-22'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '5216', 'trait_type': 'Dragon ID'}, {'value': '2472-01-22', 'trait_type': 'Issue Date'}]",,,,image,3330000.0,,,,,1643124159.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4907,False,
Item,2022-01-18 12:06:31+00:00,2022-01-18 12:06:31+00:00,4551,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra16n3hn7r2ucy8e80u6wxtmhjll6hmeh8xgfg76y,True,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '5849', 'Issue Date': '2472-01-18'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '5849', 'trait_type': 'Dragon ID'}, {'value': '2472-01-18', 'trait_type': 'Issue Date'}]",,,,image,,,1325000.0,,False,1643124107.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4551,False,
Item,2022-01-12 12:47:04+00:00,2022-01-17 15:32:22+00:00,148,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra16n3hn7r2ucy8e80u6wxtmhjll6hmeh8xgfg76y,True,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '8797', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '8797', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,1350000.0,,False,1643124074.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_148,False,6.948777392052946
Item,2022-01-12 12:42:39+00:00,2022-01-17 15:32:22+00:00,137,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra16n3hn7r2ucy8e80u6wxtmhjll6hmeh8xgfg76y,True,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '8842', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '8842', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,1400000.0,,False,1643124056.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_137,False,6.948777392052946
Item,2022-01-19 19:00:59+00:00,2022-01-19 19:00:59+00:00,4728,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra16n3hn7r2ucy8e80u6wxtmhjll6hmeh8xgfg76y,True,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '7894', 'Issue Date': '2472-01-19'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '7894', 'trait_type': 'Dragon ID'}, {'value': '2472-01-19', 'trait_type': 'Issue Date'}]",,,,image,1500000.0,,1400000.0,,False,1643124035.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_4728,False,
Item,2022-01-12 22:37:47+00:00,2022-01-17 15:32:22+00:00,1987,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra17nqhlg2esuzuu8mquhe7qhtal3rf5ekn5ulcuu,True,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '5582', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '5582', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,1400000.0,,1499000.0,1120000.0,True,1643121681.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_1987,False,6.948777392052946
Item,2022-01-14 22:32:17+00:00,2022-01-17 15:32:22+00:00,3798,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra14uajy759k0l6rddhh5jhw6e0hn22kev9wu2lzp,True,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '1826', 'Issue Date': '2472-01-14'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '1826', 'trait_type': 'Dragon ID'}, {'value': '2472-01-14', 'trait_type': 'Issue Date'}]",,,,image,,,1700000.0,1000000.0,True,1643120540.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_3798,False,15.872183501511676
Item,2022-01-25 13:34:32+00:00,2022-01-25 13:34:32+00:00,5012,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra14uajy759k0l6rddhh5jhw6e0hn22kev9wu2lzp,True,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '2661', 'Issue Date': '2472-01-25'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '2661', 'trait_type': 'Dragon ID'}, {'value': '2472-01-25', 'trait_type': 'Issue Date'}]",,,,image,,,5800000.0,,True,1643120430.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_5012,False,
Item,2022-01-25 13:23:23+00:00,2022-01-25 13:23:23+00:00,5011,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra15n8ccfnttvupf6uldna0x5vwmfd85shm4qc3xm,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '4272', 'Issue Date': '2472-01-25'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '4272', 'trait_type': 'Dragon ID'}, {'value': '2472-01-25', 'trait_type': 'Issue Date'}]",,,,image,,,,1000000.0,,1643119452.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_5011,False,
Item,2022-01-25 11:48:10+00:00,2022-01-25 11:48:10+00:00,5006,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1wwhvghrh69ddapgwvmmwlkes848xl9npjmcd59,True,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '5289', 'Issue Date': '2472-01-25'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '5289', 'trait_type': 'Dragon ID'}, {'value': '2472-01-25', 'trait_type': 'Issue Date'}]",,,,image,,,15000000.0,3600000.0000000005,True,1643112870.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_5006,False,
Item,2022-01-25 12:09:55+00:00,2022-01-25 12:09:55+00:00,5010,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra180zrhagzcpmrdvc3l6dmrfd6vdka6kfwtww0r9,True,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '3357', 'Issue Date': '2472-01-25'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3357', 'trait_type': 'Dragon ID'}, {'value': '2472-01-25', 'trait_type': 'Issue Date'}]",,,,image,,,10000000.0,1000000.0,True,1643112790.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_5010,False,
Item,2022-01-25 11:30:58+00:00,2022-01-25 11:30:58+00:00,5005,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1wwhvghrh69ddapgwvmmwlkes848xl9npjmcd59,True,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '2345', 'Issue Date': '2472-01-25'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '2345', 'trait_type': 'Dragon ID'}, {'value': '2472-01-25', 'trait_type': 'Issue Date'}]",,,,image,,,7000000.0,3300000.0,True,1643112782.0,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_5005,False,
